CUSTOMER_ID,CHURN_PROBABILITY,CHURN_LABEL,CLIENT_TO_CONTACT,DISCOUNT
C114095,0.87,STAY,NO,0.0
C114096,0.98,STAY,NO,0.0
C114100,0.95,LEAVE,YES,181.45
C114101,0.89,STAY,NO,0.0
C114102,1.0,STAY,NO,0.0
C114105,0.85,STAY,NO,0.0
C114107,0.98,STAY,NO,0.0
C114113,0.84,STAY,NO,0.0
C114121,1.0,STAY,NO,0.0
C114122,0.99,STAY,NO,0.0
C114127,0.8,LEAVE,YES,43.2
C114132,0.58,LEAVE,YES,92.22
C114133,0.69,STAY,NO,0.0
C114139,0.93,LEAVE,YES,177.63
C114141,1.0,STAY,NO,0.0
C114142,0.98,STAY,NO,0.0
C114143,0.71,LEAVE,NOT,0.0
C114150,0.91,STAY,NO,0.0
C114158,0.98,STAY,NO,0.0
C114161,0.82,LEAVE,NOT,0.0
C114166,0.91,LEAVE,YES,178.36
C114167,0.76,STAY,NO,0.0
C114169,0.91,LEAVE,YES,33.67
C114174,0.53,STAY,NO,0.0
C114179,0.95,LEAVE,YES,71.25
C114182,0.94,STAY,NO,0.0
C114192,1.0,LEAVE,YES,144.0
C114196,0.69,LEAVE,YES,26.91
C114198,1.0,STAY,NO,0.0
C114203,0.8,STAY,NO,0.0
C114208,0.59,STAY,NO,0.0
C114215,0.96,STAY,NO,0.0
C114217,0.97,STAY,NO,0.0
C114222,0.99,STAY,NO,0.0
C114228,0.99,STAY,NO,0.0
C114229,0.87,STAY,NO,0.0
C114232,0.53,STAY,NO,0.0
C114238,0.93,LEAVE,YES,194.37
C114243,0.76,STAY,NO,0.0
C114245,0.99,STAY,NO,0.0
C114251,0.59,LEAVE,YES,27.14
C114255,0.98,STAY,NO,0.0
C114260,0.67,STAY,NO,0.0
C114263,0.97,STAY,NO,0.0
C114270,0.57,STAY,NO,0.0
C114273,0.96,LEAVE,YES,226.56
C114278,0.99,STAY,NO,0.0
C114280,0.99,STAY,NO,0.0
C114288,1.0,STAY,NO,0.0
C114290,0.97,STAY,NO,0.0
C114295,0.52,LEAVE,YES,105.56
C114300,0.99,STAY,NO,0.0
C114301,0.98,LEAVE,YES,206.78
C114303,0.99,LEAVE,NOT,0.0
C114319,0.65,STAY,NO,0.0
C114323,0.99,LEAVE,YES,191.07
C114329,0.98,STAY,NO,0.0
C114335,0.94,STAY,NO,0.0
C114349,0.96,STAY,NO,0.0
C114354,0.96,STAY,NO,0.0
C114357,0.76,STAY,NO,0.0
C114359,0.86,STAY,NO,0.0
C114362,0.93,STAY,NO,0.0
C114367,0.99,STAY,NO,0.0
C114371,0.97,STAY,NO,0.0
C114375,0.99,STAY,NO,0.0
C114385,0.86,STAY,NO,0.0
C114387,0.99,LEAVE,YES,166.32
C114393,0.78,STAY,NO,0.0
C114394,0.91,STAY,NO,0.0
C114396,1.0,STAY,NO,0.0
C114402,0.97,STAY,NO,0.0
C114404,0.79,STAY,NO,0.0
C114405,0.96,STAY,NO,0.0
C114409,0.99,LEAVE,YES,173.25
C114410,0.95,LEAVE,YES,227.05
C114412,0.64,LEAVE,YES,23.04
C114417,0.87,STAY,NO,0.0
C114442,0.74,STAY,NO,0.0
C114443,0.9,STAY,NO,0.0
C114446,0.53,STAY,NO,0.0
C114448,0.98,STAY,NO,0.0
C114457,1.0,STAY,NO,0.0
C114458,0.92,LEAVE,YES,164.68
C114459,0.57,LEAVE,YES,113.43
C114461,0.76,LEAVE,YES,158.08
C114467,0.74,STAY,NO,0.0
C114468,0.96,STAY,NO,0.0
C114469,0.88,STAY,NO,0.0
C114472,0.69,STAY,NO,0.0
C114474,0.99,STAY,NO,0.0
C114476,0.99,STAY,NO,0.0
C114485,0.91,LEAVE,YES,46.41
C114492,0.74,STAY,NO,0.0
C114493,0.99,STAY,NO,0.0
C114512,1.0,STAY,NO,0.0
C114525,0.84,LEAVE,YES,168.84
C114530,0.53,STAY,NO,0.0
C114534,0.9,STAY,NO,0.0
C114546,0.99,STAY,NO,0.0
C114547,0.53,LEAVE,YES,110.77
C114551,1.0,STAY,NO,0.0
C114553,0.7,LEAVE,YES,128.8
C114557,0.99,STAY,NO,0.0
C114558,0.58,LEAVE,NOT,0.0
C114562,0.97,LEAVE,YES,162.96
C114575,0.94,LEAVE,YES,180.48
C114577,0.82,STAY,NO,0.0
C114579,0.93,STAY,NO,0.0
C114582,0.97,STAY,NO,0.0
C114586,1.0,STAY,NO,0.0
C114587,0.95,LEAVE,YES,73.15
C114590,0.64,STAY,NO,0.0
C114591,0.95,STAY,NO,0.0
C114599,0.7,LEAVE,YES,53.2
C114607,0.92,STAY,NO,0.0
C114610,0.68,LEAVE,YES,45.56
C114614,0.93,STAY,NO,0.0
C114616,0.52,LEAVE,YES,89.96
C114617,0.67,LEAVE,YES,38.19
C114620,0.98,LEAVE,NOT,0.0
C114622,0.7,LEAVE,NOT,0.0
C114623,0.91,LEAVE,YES,47.32
C114626,1.0,STAY,NO,0.0
C114629,0.69,STAY,NO,0.0
C114633,1.0,STAY,NO,0.0
C114638,0.9,STAY,NO,0.0
C114639,0.85,LEAVE,YES,145.35
C114644,0.73,STAY,NO,0.0
C114651,0.96,STAY,NO,0.0
C114656,0.76,LEAVE,YES,136.8
C114669,0.96,STAY,NO,0.0
C114673,0.96,STAY,NO,0.0
C114674,0.92,STAY,NO,0.0
C114675,0.91,STAY,NO,0.0
C114678,0.87,LEAVE,YES,137.46
C114684,0.92,STAY,NO,0.0
C114696,0.99,LEAVE,YES,215.82
C114701,0.95,STAY,NO,0.0
C114705,0.97,STAY,NO,0.0
C114709,0.86,STAY,NO,0.0
C114710,0.5,STAY,NO,0.0
C114716,0.96,STAY,NO,0.0
C114720,0.52,STAY,NO,0.0
C114721,0.79,LEAVE,YES,160.37
C114727,0.98,STAY,NO,0.0
C114734,0.92,LEAVE,YES,59.8
C114736,0.85,LEAVE,YES,177.65
C114738,0.97,STAY,NO,0.0
C114743,0.54,STAY,NO,0.0
C114746,0.95,LEAVE,YES,187.15
C114749,0.75,STAY,NO,0.0
C114750,0.75,STAY,NO,0.0
C114752,0.97,LEAVE,YES,191.09
C114756,0.54,STAY,NO,0.0
C114757,0.93,STAY,NO,0.0
C114758,0.99,STAY,NO,0.0
C114761,0.79,STAY,NO,0.0
C114770,0.95,STAY,NO,0.0
C114773,0.89,LEAVE,NOT,0.0
C114790,0.69,STAY,NO,0.0
C114793,0.96,STAY,NO,0.0
C114795,1.0,STAY,NO,0.0
C114801,0.98,LEAVE,YES,50.96
C114804,0.99,STAY,NO,0.0
C114810,0.77,STAY,NO,0.0
C114811,0.86,LEAVE,YES,131.58
C114812,0.68,STAY,NO,0.0
C114814,0.68,STAY,NO,0.0
C114816,0.84,STAY,NO,0.0
C114820,0.95,LEAVE,NOT,0.0
C114821,0.97,LEAVE,YES,186.24
C114822,0.99,LEAVE,YES,156.42
C114831,0.58,LEAVE,YES,85.84
C114856,0.56,LEAVE,YES,35.28
C114858,0.77,LEAVE,YES,30.8
C114865,0.94,STAY,NO,0.0
C114868,0.98,STAY,NO,0.0
C114880,0.54,LEAVE,YES,93.42
C114882,1.0,STAY,NO,0.0
C114887,0.9,STAY,NO,0.0
C114891,0.59,STAY,NO,0.0
C114908,0.92,LEAVE,YES,53.36
C114909,0.99,STAY,NO,0.0
C114914,0.79,STAY,NO,0.0
C114915,0.51,STAY,NO,0.0
C114922,0.97,LEAVE,NOT,0.0
C114923,1.0,STAY,NO,0.0
C114930,0.9,LEAVE,YES,191.7
C114931,0.95,STAY,NO,0.0
C114938,0.92,LEAVE,YES,33.12
C114944,1.0,STAY,NO,0.0
C114947,0.88,STAY,NO,0.0
C114950,0.86,STAY,NO,0.0
C114958,0.58,STAY,NO,0.0
C114960,0.83,LEAVE,YES,174.3
C114962,1.0,STAY,NO,0.0
C114963,0.98,STAY,NO,0.0
C114968,0.81,STAY,NO,0.0
C114971,0.8,LEAVE,YES,36.0
C114972,0.65,STAY,NO,0.0
C114981,0.82,STAY,NO,0.0
C114992,0.69,STAY,NO,0.0
C114995,0.87,LEAVE,YES,165.3
C114997,1.0,STAY,NO,0.0
C115003,0.62,STAY,NO,0.0
C115005,0.99,STAY,NO,0.0
C115006,0.98,STAY,NO,0.0
C115014,0.98,STAY,NO,0.0
C115015,0.53,STAY,NO,0.0
C115016,0.99,STAY,NO,0.0
C115018,0.57,STAY,NO,0.0
C115020,0.97,LEAVE,YES,162.96
C115021,0.9,STAY,NO,0.0
C115024,0.79,LEAVE,YES,199.08
C115027,0.94,LEAVE,YES,30.08
C115032,0.83,STAY,NO,0.0
C115049,0.99,STAY,NO,0.0
C115054,0.83,LEAVE,YES,48.14
C115055,0.74,STAY,NO,0.0
C115056,0.74,LEAVE,YES,159.84
C115059,0.84,LEAVE,YES,57.12
C115063,0.88,STAY,NO,0.0
C115067,0.51,STAY,NO,0.0
C115068,1.0,STAY,NO,0.0
C115070,0.72,STAY,NO,0.0
C115076,0.99,STAY,NO,0.0
C115077,0.81,LEAVE,NOT,0.0
C115088,0.99,STAY,NO,0.0
C115092,0.88,STAY,NO,0.0
C115096,0.92,LEAVE,YES,207.0
C115098,1.0,LEAVE,NOT,0.0
C115108,1.0,STAY,NO,0.0
C115109,0.6,STAY,NO,0.0
C115119,0.99,STAY,NO,0.0
C115121,0.89,STAY,NO,0.0
C115122,1.0,STAY,NO,0.0
C115123,1.0,STAY,NO,0.0
C115128,0.68,LEAVE,YES,47.6
C115149,0.89,STAY,NO,0.0
C115152,0.53,LEAVE,NOT,0.0
C115157,0.89,STAY,NO,0.0
C115164,1.0,STAY,NO,0.0
C115166,0.99,STAY,NO,0.0
C115169,0.75,LEAVE,YES,36.75
C115170,0.81,STAY,NO,0.0
C115172,0.66,STAY,NO,0.0
C115173,0.67,LEAVE,YES,140.7
C115174,0.58,LEAVE,YES,121.22
C115175,0.93,STAY,NO,0.0
C115176,0.98,STAY,NO,0.0
C115189,0.73,STAY,NO,0.0
C115190,0.9,STAY,NO,0.0
C115193,0.63,LEAVE,YES,126.0
C115197,0.88,LEAVE,YES,139.92
C115200,0.76,STAY,NO,0.0
C115208,0.89,STAY,NO,0.0
C115209,0.5,LEAVE,YES,21.5
C115213,0.99,STAY,NO,0.0
C115214,0.99,STAY,NO,0.0
C115215,0.97,STAY,NO,0.0
C115217,0.99,STAY,NO,0.0
C115219,0.84,LEAVE,YES,127.68
C115220,1.0,STAY,NO,0.0
C115225,0.53,LEAVE,NOT,0.0
C115228,0.82,STAY,NO,0.0
C115230,0.72,STAY,NO,0.0
C115232,0.83,STAY,NO,0.0
C115234,1.0,STAY,NO,0.0
C115240,0.56,STAY,NO,0.0
C115244,0.77,STAY,NO,0.0
C115245,0.89,STAY,NO,0.0
C115248,0.59,STAY,NO,0.0
C115249,1.0,STAY,NO,0.0
C115261,0.83,LEAVE,YES,42.33
C115264,0.99,STAY,NO,0.0
C115267,0.84,STAY,NO,0.0
C115268,0.89,STAY,NO,0.0
C115270,0.68,STAY,NO,0.0
C115276,0.81,LEAVE,YES,56.7
C115279,0.99,STAY,NO,0.0
C115280,0.86,STAY,NO,0.0
C115288,0.71,LEAVE,YES,29.82
C115298,0.8,LEAVE,YES,134.4
C115300,0.93,STAY,NO,0.0
C115301,0.67,LEAVE,YES,146.73
C115305,1.0,STAY,NO,0.0
C115307,0.83,LEAVE,YES,63.91
C115320,0.85,STAY,NO,0.0
C115321,0.96,LEAVE,NOT,0.0
C115324,0.72,LEAVE,YES,20.16
C115332,0.8,STAY,NO,0.0
C115335,0.99,LEAVE,YES,147.51
C115336,0.92,LEAVE,YES,43.24
C115337,1.0,STAY,NO,0.0
C115338,0.95,LEAVE,YES,188.1
C115341,0.99,STAY,NO,0.0
C115342,0.88,LEAVE,YES,50.16
C115346,0.97,LEAVE,YES,246.38
C115347,0.97,LEAVE,YES,38.8
C115350,0.99,STAY,NO,0.0
C115352,0.54,STAY,NO,0.0
C115353,0.76,LEAVE,YES,164.16
C115354,0.98,STAY,NO,0.0
C115355,1.0,STAY,NO,0.0
C115357,1.0,STAY,NO,0.0
C115360,0.86,STAY,NO,0.0
C115361,0.72,LEAVE,YES,132.48
C115364,0.87,LEAVE,YES,200.97
C115368,0.67,LEAVE,YES,25.46
C115369,1.0,STAY,NO,0.0
C115371,0.81,STAY,NO,0.0
C115372,1.0,STAY,NO,0.0
C115373,0.52,LEAVE,NOT,0.0
C115374,0.94,STAY,NO,0.0
C115380,0.94,STAY,NO,0.0
C115384,0.86,STAY,NO,0.0
C115385,0.99,STAY,NO,0.0
C115386,0.97,STAY,NO,0.0
C115397,0.96,STAY,NO,0.0
C115401,0.82,STAY,NO,0.0
C115404,0.89,STAY,NO,0.0
C115410,0.9,STAY,NO,0.0
C115413,0.84,STAY,NO,0.0
C115417,0.72,STAY,NO,0.0
C115420,0.98,LEAVE,YES,67.62
C115422,0.59,LEAVE,YES,75.52
C115431,0.61,LEAVE,YES,123.83
C115432,0.65,STAY,NO,0.0
C115448,0.77,STAY,NO,0.0
C115449,0.79,LEAVE,YES,50.56
C115456,1.0,STAY,NO,0.0
C115457,0.9,STAY,NO,0.0
C115462,0.68,LEAVE,YES,40.8
C115465,0.99,STAY,NO,0.0
C115471,0.92,STAY,NO,0.0
C115474,0.74,STAY,NO,0.0
C115477,0.85,LEAVE,YES,151.3
C115483,0.96,STAY,NO,0.0
C115484,0.51,LEAVE,NOT,0.0
C115485,1.0,STAY,NO,0.0
C115490,0.84,STAY,NO,0.0
C115493,0.65,LEAVE,YES,66.3
C115497,1.0,STAY,NO,0.0
C115500,0.96,LEAVE,YES,211.2
C115504,0.88,STAY,NO,0.0
C115505,0.95,STAY,NO,0.0
C115513,0.74,STAY,NO,0.0
C115515,0.95,STAY,NO,0.0
C115522,0.58,STAY,NO,0.0
C115524,0.84,LEAVE,YES,110.04
C115528,0.99,STAY,NO,0.0
C115529,0.79,STAY,NO,0.0
C115534,0.64,LEAVE,YES,157.44
C115540,1.0,STAY,NO,0.0
C115541,0.51,LEAVE,NOT,0.0
C115543,0.9,STAY,NO,0.0
C115550,0.61,STAY,NO,0.0
C115552,0.98,LEAVE,YES,196.0
C115556,1.0,STAY,NO,0.0
C115559,0.56,LEAVE,YES,25.76
C115561,0.99,STAY,NO,0.0
C115584,0.65,LEAVE,YES,40.3
C115585,0.75,STAY,NO,0.0
C115586,0.99,STAY,NO,0.0
C115590,0.84,LEAVE,YES,26.88
C115595,1.0,STAY,NO,0.0
C115596,0.78,LEAVE,YES,35.88
C115599,0.64,STAY,NO,0.0
C115600,0.91,STAY,NO,0.0
C115602,0.73,STAY,NO,0.0
C115610,0.9,STAY,NO,0.0
C115611,0.59,STAY,NO,0.0
C115612,0.94,STAY,NO,0.0
C115618,0.81,LEAVE,YES,173.34
C115620,0.68,STAY,NO,0.0
C115621,0.77,STAY,NO,0.0
C115630,0.57,STAY,NO,0.0
C115636,0.66,STAY,NO,0.0
C115640,0.73,LEAVE,YES,22.63
C115647,0.96,LEAVE,YES,167.04
C115659,0.98,STAY,NO,0.0
C115663,0.94,STAY,NO,0.0
C115667,1.0,STAY,NO,0.0
C115668,0.99,LEAVE,NOT,0.0
C115672,0.83,LEAVE,YES,55.61
C115674,0.99,STAY,NO,0.0
C115681,0.7,STAY,NO,0.0
C115690,0.91,STAY,NO,0.0
C115693,0.84,STAY,NO,0.0
C115695,0.96,STAY,NO,0.0
C115704,0.97,STAY,NO,0.0
C115708,0.88,LEAVE,YES,144.32
C115721,0.92,STAY,NO,0.0
C115727,0.99,LEAVE,YES,156.42
C115733,0.79,LEAVE,YES,44.24
C115739,0.82,LEAVE,NOT,0.0
C115746,0.71,LEAVE,YES,27.69
C115750,0.94,STAY,NO,0.0
C115753,0.67,LEAVE,YES,108.54
C115755,0.82,STAY,NO,0.0
C115757,0.85,LEAVE,YES,191.25
C115758,0.9,STAY,NO,0.0
C115759,0.92,STAY,NO,0.0
C115768,0.98,LEAVE,NOT,0.0
C115771,0.96,LEAVE,YES,161.28
C115773,0.87,STAY,NO,0.0
C115784,0.8,LEAVE,YES,32.8
C115787,0.97,STAY,NO,0.0
C115792,0.98,STAY,NO,0.0
C115794,0.52,LEAVE,YES,21.84
C115804,0.93,LEAVE,YES,35.34
C115807,0.79,LEAVE,YES,52.14
C115810,0.94,STAY,NO,0.0
C115811,0.99,STAY,NO,0.0
C115814,0.95,STAY,NO,0.0
C115817,0.96,STAY,NO,0.0
C115825,0.99,STAY,NO,0.0
C115826,0.51,LEAVE,YES,20.4
C115845,1.0,STAY,NO,0.0
C115862,0.86,STAY,NO,0.0
C115863,0.99,STAY,NO,0.0
C115868,0.98,STAY,NO,0.0
C115872,0.84,LEAVE,YES,194.04
C115876,0.84,LEAVE,YES,57.12
C115877,0.92,STAY,NO,0.0
C115878,0.77,LEAVE,YES,140.91
C115880,0.52,LEAVE,NOT,0.0
C115881,1.0,STAY,NO,0.0
C115886,0.65,STAY,NO,0.0
C115889,0.54,LEAVE,YES,22.14
C115890,0.85,LEAVE,YES,142.8
C115891,0.85,STAY,NO,0.0
C115893,0.99,STAY,NO,0.0
C115894,0.98,LEAVE,YES,133.28
C115895,0.96,STAY,NO,0.0
C115899,0.85,STAY,NO,0.0
C115900,0.99,STAY,NO,0.0
C115915,0.84,STAY,NO,0.0
C115923,0.74,LEAVE,YES,136.16
C115924,0.52,LEAVE,NOT,0.0
C115927,1.0,STAY,NO,0.0
C115928,0.98,STAY,NO,0.0
C115930,0.62,LEAVE,YES,52.7
C115933,0.98,LEAVE,YES,189.14
C115934,0.72,STAY,NO,0.0
C115941,0.63,STAY,NO,0.0
C115944,0.97,STAY,NO,0.0
C115945,0.93,LEAVE,NOT,0.0
C115948,0.82,STAY,NO,0.0
C115951,0.91,STAY,NO,0.0
C115955,0.57,STAY,NO,0.0
C115956,0.95,STAY,NO,0.0
C115959,0.9,STAY,NO,0.0
C115961,0.79,LEAVE,YES,169.06
C115962,0.97,STAY,NO,0.0
C115969,0.95,LEAVE,YES,57.0
C115971,1.0,STAY,NO,0.0
